tenure_months,monthly_charges,has_tech_support,churn,contract_type_one-year,contract_type_two-year,has_internet_service_fiber,has_internet_service_none
19,79.2486404631925,0,1,False,False,False,False
70,84.71595611269574,1,0,False,True,True,False
47,73.50737497792147,1,0,False,True,False,False
67,41.38388894952643,0,0,False,False,False,False
30,47.18883219185246,1,0,False,False,False,False
54,48.26256059514931,0,0,False,False,True,False
8,43.96098320282053,1,1,True,False,False,False
42,90.40856686423356,0,0,False,True,True,False
44,90.48241653907162,1,0,True,False,False,False
24,91.51056136180893,1,0,False,False,False,True
36,96.48478932199836,1,1,False,False,False,False
1,40.08512160511164,0,0,False,False,True,False
51,56.38803936268833,0,0,False,True,False,True
36,83.19913441314688,1,0,True,False,False,False
58,44.23257302463215,1,0,False,False,True,False
57,63.54361289020356,1,0,False,False,False,False
17,31.050135122769,1,0,True,False,True,False
31,106.26740703318892,1,0,True,False,False,False
36,99.52870447972224,0,0,False,True,False,False
34,79.61380616965349,0,1,False,False,True,False
13,111.1596886560274,1,0,False,False,True,False
24,92.38027766305233,1,0,True,False,False,True
5,80.69222802265404,1,1,True,False,False,True
13,103.28490415914426,1,1,True,False,True,False
29,76.31980924481613,1,0,False,False,False,False
23,32.16181568196494,0,0,False,False,False,True
3,105.18368088189332,0,1,False,False,False,False
71,37.52242923661153,1,0,False,False,False,False
5,107.11870463503178,0,0,False,True,True,False
35,21.83486616736326,1,0,False,True,True,False
19,28.13903166329829,1,0,False,True,True,False
62,38.6732994097371,0,0,False,False,False,False
3,99.10040740654073,0,0,True,False,False,False
32,65.49066028823972,0,1,False,False,False,False
42,119.35015603957082,1,0,True,False,False,False
58,32.07383527089865,1,0,True,False,False,False
8,113.7987865459497,1,1,False,False,True,False
16,101.50077769837576,1,0,False,False,False,False
29,52.45519060324997,0,0,True,False,False,False
1,107.36686556513314,1,1,True,False,True,False
28,20.924231458107812,1,0,False,False,False,True
58,40.60174042913761,0,0,True,False,False,True
58,56.54514846532736,0,0,False,True,True,False
2,97.25264231625944,1,0,False,False,False,False
30,51.42415204995049,1,0,True,False,False,False
4,90.6232498531782,0,1,True,False,True,False
58,101.74982565256668,0,1,True,False,False,False
49,73.30305614882556,1,0,True,False,False,False
48,20.1333639490792,1,0,False,False,True,False
71,91.84414747355412,1,0,False,False,True,False
65,94.83188011224908,0,0,False,False,True,False
43,70.63716735451453,1,1,False,True,False,False
62,77.5520216966124,0,0,False,True,False,False
65,33.44570407670645,0,0,False,False,False,False
21,46.01159830153992,1,1,False,False,False,False
50,102.88971119758776,1,0,False,False,True,False
32,48.57314285657813,1,0,False,False,False,False
16,51.34752899341016,1,1,True,False,True,False
60,112.47474758643617,1,0,False,False,True,False
67,117.20489647757144,1,1,False,False,True,False
43,104.51072990054122,1,0,True,False,True,False
60,31.058634396395476,0,0,True,False,True,False
54,42.59867656614925,0,1,False,False,True,False
66,53.13941389426374,1,0,False,False,True,False
16,27.81096887511562,0,0,True,False,False,False
56,94.6721601684062,0,1,False,True,True,False
21,104.63487798664232,1,1,False,False,True,False
28,93.41245436569686,1,1,False,False,True,False
6,33.0698253748313,0,0,False,True,False,True
68,20.252754983190894,0,0,False,False,True,False
55,108.86932147847985,0,1,False,False,True,False
19,23.078310223764014,0,1,False,False,True,False
63,82.37533843692327,1,0,True,False,True,False
2,81.20793182038591,0,1,True,False,False,False
68,77.67608474359243,1,0,False,False,True,False
23,85.39011463692573,0,0,True,False,True,False
60,23.33932048658574,1,1,False,True,False,False
2,110.34077558627928,0,1,False,False,True,False
65,25.45225588782797,1,0,False,False,False,True
56,30.557564221946336,0,1,False,False,False,True
32,78.13848953365112,0,1,True,False,False,True
36,53.94939150599428,1,0,False,True,False,False
25,64.25890233244587,0,0,False,True,False,False
22,110.62542367378684,0,1,True,False,True,False
8,37.95282924936667,1,0,True,False,True,False
38,58.75816674368331,1,0,True,False,False,False
72,82.18819638903935,1,0,False,True,False,False
7,86.12653062650915,1,0,True,False,False,True
18,105.02987365717918,0,0,True,False,True,False
6,110.37672613991066,1,0,False,False,False,False
72,31.035505655787546,0,0,False,True,False,True
71,49.12233185782761,1,0,False,False,True,False
32,91.79370236225697,0,1,False,False,False,True
69,27.3963187270956,1,0,False,False,False,False
71,42.898718530031175,0,0,False,True,False,True
20,46.65501204542869,0,0,False,False,False,False
8,22.308548055177017,1,0,True,False,True,False
37,68.4778060090447,1,0,False,False,True,False
2,118.1415721833664,1,1,True,False,False,False
40,43.71480732365022,0,0,False,False,True,False
34,39.16992711616344,0,0,True,False,True,False
51,90.87285799048996,0,1,False,False,False,True
72,24.758319254611244,1,0,True,False,True,False
34,97.11360481708222,1,1,False,False,True,False
41,21.852457674595588,0,1,True,False,True,False
69,79.32710929879923,0,0,True,False,False,False
68,48.8149489033375,0,0,True,False,False,True
37,62.720302728183455,1,0,False,True,True,False
35,99.45522944217056,0,0,True,False,True,False
11,92.90134212929686,0,1,True,False,False,False
64,28.85681738250801,1,0,False,False,False,False
53,53.60783877422381,0,1,False,False,False,False
39,41.1158037431927,1,0,False,True,True,False
55,96.33812597835626,1,0,False,True,False,True
57,96.51115104398498,0,0,True,False,True,False
19,66.37805973609228,0,1,False,False,False,False
26,86.82594372081745,0,1,True,False,True,False
69,63.7078082757475,0,0,False,False,False,True
22,41.475939996247206,0,1,True,False,False,True
68,114.27720011052766,1,0,False,True,False,True
66,87.44410713668685,0,0,True,False,False,True
4,102.16465971645,0,1,False,False,True,False
10,24.669781788511308,1,0,False,False,True,False
29,29.106618208218094,1,0,True,False,True,False
54,58.57323278998332,0,0,True,False,True,False
68,20.351085091065062,1,1,False,False,False,True
2,29.966115273124863,0,1,False,False,False,False
46,86.82370169773438,0,0,True,False,False,False
13,60.91437879176223,1,0,False,False,True,False
32,112.31438877168576,1,1,False,False,True,False
64,55.77167649424276,1,0,False,False,True,False
26,72.52504648304881,0,0,False,False,False,True
69,64.58496341987177,0,0,False,False,True,False
67,102.08533046946631,0,0,False,False,True,False
66,98.02269166178948,1,0,False,True,False,True
7,92.57588754532756,1,0,False,False,False,False
21,75.02955231831297,1,0,False,True,True,False
56,59.13328364661927,1,0,False,True,True,False
1,107.00551931092828,1,0,True,False,True,False
32,46.24844547164767,1,0,False,True,False,False
4,30.448239530783464,1,0,False,True,True,False
26,69.01114766364554,0,0,False,True,True,False
50,112.8008741774554,0,0,False,True,False,False
17,36.988287516082494,1,1,False,False,False,True
3,91.67977166993708,0,1,False,False,False,True
46,29.55362076362372,1,0,False,False,True,False
34,40.08707356916577,1,0,False,False,False,False
11,50.968056435145584,1,0,True,False,False,False
45,76.9335201776094,1,0,True,False,False,False
54,27.415910577403075,1,0,False,False,False,True
27,53.78538856953037,0,0,False,False,False,False
23,63.93032723279969,1,0,True,False,False,False
11,28.127910484088773,0,1,False,False,False,True
1,105.6299326716117,0,1,False,False,False,False
53,89.33950025983778,0,1,False,False,False,False
2,116.14313123833372,1,0,False,True,True,False
68,97.16681063107458,1,0,True,False,True,False
70,111.73489015067489,1,0,False,True,True,False
62,74.1641507833053,1,0,True,False,False,False
15,40.48015249391669,0,0,False,False,True,False
34,104.67830271688292,0,1,False,False,True,False
55,25.08539688337398,0,0,False,True,False,False
70,97.33040401143754,0,1,True,False,True,False
39,63.22712877881686,1,1,False,False,False,True
36,86.69053866842103,0,1,False,False,True,False
52,41.33465745601265,0,1,False,True,False,False
67,105.29839690301368,0,1,False,False,True,False
23,49.40397100399991,0,0,False,False,False,False
13,82.35078099562222,0,1,True,False,True,False
24,82.45180153643471,0,1,False,False,True,False
47,33.61741423615712,1,0,False,True,True,False
51,107.51872134587288,0,0,False,False,False,True
68,106.46591138898916,1,0,False,False,False,False
24,115.24913004343244,1,0,False,False,False,False
49,75.4512555690965,1,0,True,False,False,False
38,62.0062669579447,1,0,False,True,True,False
30,98.8686429231424,1,0,False,False,True,False
69,89.29717937736673,0,0,False,False,True,False
3,64.01484472241324,1,0,False,True,False,False
3,80.89991110519284,0,0,False,False,False,False
8,37.24518398764654,1,1,False,False,True,False
40,56.64566463399797,0,0,False,True,True,False
52,46.55441848032414,1,0,False,False,True,False
33,63.777727188956895,1,0,True,False,True,False
42,34.838537821747764,0,1,False,False,True,False
62,37.265653583239896,0,0,False,True,True,False
38,103.14166219303112,0,1,False,False,True,False
59,47.49083374822408,0,0,True,False,True,False
61,62.61001539808602,1,1,False,False,False,True
3,32.15111695376662,1,0,False,True,True,False
15,46.87970961669775,0,1,False,False,True,False
22,20.85547701181702,1,0,False,True,False,True
39,63.393524963137374,0,1,False,False,True,False
36,57.81718144529312,0,1,False,False,True,False
29,116.953254153502,0,0,True,False,True,False
70,27.23485098974855,1,0,False,False,True,False
70,93.79531202529384,0,0,False,True,False,False
20,107.27963250794429,1,0,True,False,True,False
42,118.29449216202212,0,0,False,True,False,True
56,84.39423053359104,0,0,True,False,False,True
29,68.90173803465942,0,0,True,False,True,False
57,109.14538731447492,1,0,False,False,False,True
28,38.63334763444073,1,0,True,False,True,False
19,64.21561381128117,1,0,False,True,False,True
33,95.3503901107308,1,1,False,False,False,True
68,103.55355012681667,1,0,True,False,False,True
19,107.4505295038077,1,0,True,False,False,False
1,96.364703252322,0,0,False,True,False,False
38,91.21879819794924,0,0,True,False,True,False
13,73.00884969144239,1,0,False,False,True,False
40,94.3767347373544,0,0,False,True,False,False
12,89.93788657332212,0,0,True,False,False,True
50,80.85046129707865,1,0,True,False,False,False
5,85.91299126231607,1,0,False,False,False,False
10,47.11777857112034,1,1,False,False,False,True
4,29.189609207710625,1,1,True,False,True,False
39,74.5488148056962,1,0,False,True,False,True
45,102.34530537593209,1,0,False,False,True,False
26,105.8751259190892,1,0,True,False,False,True
50,46.357295091860095,0,0,True,False,False,False
53,66.93029963600071,1,0,False,False,False,True
47,35.280580931828325,1,0,False,False,False,False
13,31.91000576093556,1,0,False,False,False,False
68,32.89373054198172,1,1,False,True,False,False
1,109.8223518832162,0,1,False,False,True,False
42,21.65371245606708,1,1,True,False,False,False
52,54.24328083823768,0,1,False,False,False,False
65,33.42384190937436,1,0,True,False,False,False
49,110.2776047764545,0,1,True,False,True,False
60,51.07035235582409,0,0,False,True,False,False
22,112.46228178425284,0,1,True,False,True,False
1,99.51407225115224,1,1,True,False,True,False
61,112.72656326314092,0,1,False,False,True,False
17,106.57009923240037,1,0,False,False,False,False
8,82.5667180631593,1,0,False,True,False,False
23,44.34540119717657,1,0,False,False,False,False
61,50.97585632586206,1,0,False,True,True,False
49,85.48313583940036,1,0,False,False,False,True
26,53.77559871322291,0,0,False,False,True,False
39,100.29298413742762,0,1,False,False,False,False
7,26.947998488353196,0,1,False,False,True,False
29,107.12729076173946,0,0,True,False,True,False
37,57.43361536967396,0,0,False,False,False,True
64,37.4996828750584,1,0,False,False,False,True
11,47.12685864831768,1,1,False,False,False,False
34,52.00109892470634,1,0,False,True,False,False
3,76.48127810861823,1,0,True,False,False,False
19,68.9330831624236,1,0,False,True,True,False
15,89.82154534944728,0,1,True,False,False,False
19,106.06044903497096,1,1,False,False,True,False
4,60.40201028628135,0,0,True,False,False,True
40,110.18383164416711,0,0,False,True,True,False
39,65.57358140084847,1,1,False,False,True,False
50,51.34055614745563,1,0,True,False,False,True
53,108.39977768711869,1,0,False,False,False,False
32,64.12878027999434,0,1,False,False,False,True
59,91.91719228421252,0,0,False,True,False,False
50,62.235187270073446,0,0,True,False,False,True
49,97.14848748169256,1,0,False,True,False,True
36,75.60573351914616,0,0,False,True,True,False
60,103.65937791309511,1,0,True,False,False,False
5,97.83956143532116,1,1,True,False,True,False
41,26.662208736746145,1,0,False,False,False,True
29,107.33841643710475,0,1,False,False,False,True
58,84.97907275126246,1,0,False,False,True,False
7,63.30745051445651,0,0,False,True,True,False
8,39.557064710152304,1,0,True,False,True,False
14,48.93524102222462,1,0,True,False,False,False
8,112.0886157830195,0,1,False,False,False,False
41,60.43124312197588,1,0,True,False,True,False
46,115.69917688704416,0,0,True,False,False,False
17,95.71505803074392,0,0,False,False,False,False
9,64.78913448444632,0,1,False,False,True,False
27,91.39145840836343,1,0,False,False,True,False
52,76.3470473812852,0,1,False,False,True,False
9,67.59063274732007,1,0,False,False,False,False
4,103.3916600461037,1,1,False,False,False,False
13,94.7745820932628,0,1,False,False,False,False
36,41.98007119619237,0,0,False,True,True,False
10,27.29683329256877,1,1,False,True,False,False
6,88.7962840118709,1,1,False,False,True,False
70,76.61859843173752,0,1,True,False,False,False
48,97.78121434439174,0,1,False,False,False,True
12,58.71305089711483,1,1,False,False,True,False
6,51.26563143552195,1,1,False,False,False,False
61,106.36230009199534,1,0,False,False,False,False
32,61.667008320637045,1,0,True,False,False,False
64,108.90923982489602,0,1,True,False,True,False
57,62.615154845072375,0,0,False,False,True,False
26,36.683823442083465,0,0,False,True,True,False
39,99.9578644102003,1,0,True,False,False,False
59,26.392316419193875,1,0,True,False,False,False
17,38.25315510086739,1,0,False,True,False,True
52,63.55050274532593,0,0,True,False,False,False
52,32.74207833593991,0,0,True,False,True,False
2,43.8728811911145,1,0,False,False,True,False
68,62.85638378056973,0,0,False,True,False,False
17,42.16473146175592,1,0,False,True,True,False
40,82.44249271843924,1,0,False,False,False,True
7,57.1585840912535,1,1,False,False,True,False
23,59.54890761835702,1,1,False,False,True,False
16,108.1466764879556,0,0,False,False,False,False
61,27.268231558981487,1,0,False,False,False,False
4,95.09283935167224,1,1,False,False,False,True
49,58.02411664133902,0,0,False,True,False,False
25,70.98925757308717,0,0,False,True,False,False
45,30.812335247709605,0,1,True,False,True,False
63,40.6513164929784,1,0,False,False,False,False
30,36.03938750061453,0,0,False,True,False,False
45,22.88013705693335,1,1,False,False,False,False
8,112.4237700814133,0,1,False,False,True,False
23,117.77235118726436,1,0,False,True,False,False
49,24.593003222909,0,0,False,False,False,False
33,51.1405645044878,0,0,False,False,True,False
60,51.50564966075994,1,0,True,False,False,False
57,71.68367677344992,1,0,False,False,True,False
46,73.37206613520806,1,0,True,False,True,False
39,88.93388222000829,0,1,True,False,True,False
52,113.27791246877344,1,1,False,True,False,True
20,69.77565636068964,1,0,True,False,False,True
40,29.49866449773121,0,1,False,False,False,False
11,81.07484949543095,0,0,False,True,False,False
20,49.73437475400456,1,0,False,False,False,False
69,103.53623541788924,1,0,False,False,False,True
45,55.19050557586608,0,0,False,False,False,False
55,82.69162793138956,0,1,True,False,True,False
42,20.9205667390643,1,0,True,False,False,False
58,115.89046048452052,0,0,False,False,False,True
56,72.98991758050076,1,1,False,False,True,False
47,75.29468935778924,0,0,False,False,False,False
14,74.45312929045082,0,0,False,False,False,True
22,52.59790437688122,0,0,True,False,False,False
72,109.47104554268655,1,1,False,False,False,False
7,31.322064993344927,1,0,True,False,False,True
44,54.89949353019109,1,1,False,True,False,False
35,50.99299092291664,1,0,False,False,True,False
47,92.46313368993935,1,1,False,False,True,False
70,47.88375835776084,0,1,False,False,False,False
17,67.52274670017403,1,1,False,False,True,False
24,50.44434489903741,1,0,False,False,True,False
56,37.66136925741229,0,0,True,False,True,False
59,114.90796031828168,0,0,False,False,False,False
72,50.73251809877495,0,0,False,True,True,False
11,23.72538806141961,0,0,True,False,False,True
20,106.16326062455474,0,1,False,False,True,False
5,36.97926395509474,1,0,False,False,False,False
30,21.26426014000185,1,0,True,False,False,True
65,90.7120613944381,0,0,False,False,False,False
54,98.5202867912825,1,0,False,False,True,False
53,58.879511896140265,0,1,False,False,True,False
27,88.15260298866504,1,0,False,False,True,False
3,101.40682873866808,0,1,False,False,True,False
72,89.49674606058467,0,1,False,False,False,False
72,67.13681101729975,1,0,False,False,False,True
50,95.46825208681412,0,0,False,False,False,True
28,85.37995093336167,1,0,True,False,False,False
65,20.90056642644753,1,0,True,False,False,False
62,27.97634254510711,1,1,True,False,True,False
58,109.3459054167116,0,0,False,True,True,False
18,48.55250717153396,0,1,False,False,False,False
11,49.33896755829784,0,0,True,False,True,False
47,96.05581155199228,1,0,False,True,True,False
28,77.43697242390141,0,0,False,False,False,False
6,88.01585467588787,0,1,False,False,True,False
13,41.2623189619313,0,1,True,False,False,False
5,111.04110895781162,0,1,False,False,False,True
14,90.30316999741316,1,0,False,False,False,True
61,22.954196861149327,1,0,True,False,True,False
4,94.4303717337366,1,0,True,False,False,False
38,117.92618656086424,0,0,False,False,False,False
67,98.89508965412335,1,0,True,False,True,False
69,53.90285497439097,1,0,True,False,True,False
13,105.45651689412404,1,1,False,False,False,False
11,75.67983843731716,0,0,True,False,False,False
34,63.46076538672534,0,1,True,False,False,True
9,39.18875497180953,0,1,False,False,True,False
5,87.8182584589068,0,1,False,False,True,False
58,52.13699557408704,0,1,False,False,False,False
15,115.68884426329664,0,0,False,True,True,False
55,27.27623762396271,1,0,False,True,True,False
72,81.28553615653189,0,0,True,False,False,True
37,107.71549003711942,1,1,True,False,True,False
27,87.88782323905966,0,0,False,False,False,False
35,77.90725276859945,0,0,True,False,False,True
20,90.27828771659748,0,1,False,False,True,False
60,85.08788374957773,0,0,True,False,False,True
35,27.227201225523693,1,1,False,False,False,False
63,21.96832153814137,0,0,True,False,True,False
36,95.5494657014215,1,0,True,False,True,False
59,43.4405744408259,1,0,True,False,False,False
56,27.49440126984968,0,0,False,False,False,False
42,38.28876508965527,1,1,True,False,True,False
39,119.8611427037454,1,0,False,False,False,False
60,58.571671276102,0,0,False,False,True,False
59,76.71630879133923,1,0,True,False,False,False
40,88.98412834359642,0,1,False,False,True,False
41,50.4070284780257,1,1,True,False,True,False
18,34.105979949229706,1,0,True,False,False,True
59,45.48819564111836,1,0,False,False,False,False
42,86.99426133637662,1,0,True,False,False,False
13,54.25987712181195,0,0,False,False,False,False
61,38.65579121956157,1,0,False,False,True,False
4,36.977693975812215,1,0,True,False,True,False
8,30.00316710671537,0,1,False,False,False,False
36,101.74809350901404,0,1,True,False,True,False
56,25.218499196636284,1,0,True,False,True,False
5,102.69490250841108,1,0,True,False,False,False
1,30.4371458082829,1,0,False,False,True,False
66,57.246694782567324,0,0,False,False,True,False
28,47.29217275327368,1,1,False,False,False,False
30,45.50036525010757,1,1,True,False,True,False
40,112.6557115141838,0,0,False,False,False,True
37,58.78985289517298,1,0,False,False,True,False
40,88.18330320328587,0,1,False,True,False,False
62,39.373893302481065,0,0,False,False,False,True
43,49.68520342799851,1,0,False,False,False,False
64,30.34975035935677,1,0,False,False,False,False
56,54.9485182308101,1,1,True,False,True,False
1,85.19737139229606,0,1,True,False,False,False
51,43.54714170108771,0,1,True,False,True,False
45,30.304169343098263,1,0,False,False,True,False
7,98.23958086444593,1,1,True,False,False,True
17,38.413002308118486,0,0,True,False,False,False
62,97.48277666546214,1,1,True,False,True,False
58,89.29091515680808,1,0,False,False,True,False
27,78.55140424810796,1,1,True,False,False,False
16,92.41359788326332,0,1,True,False,False,False
41,33.4431082835734,0,1,False,False,True,False
36,22.63473321939176,0,1,False,False,True,False
5,51.20013061084504,0,0,True,False,False,True
22,81.22090632572159,1,0,False,False,False,False
12,86.65384552976889,0,1,True,False,True,False
4,50.27553706179532,1,1,True,False,False,False
1,84.53456232506079,0,0,True,False,False,False
38,90.86204004351308,1,0,False,False,False,False
38,24.635326943427955,1,0,False,False,False,True
25,102.76794072035403,1,0,False,True,True,False
8,32.388056529556195,1,0,False,True,True,False
2,95.95618339139082,0,1,False,False,False,False
19,71.27232010735523,0,0,True,False,False,False
8,119.85602484850686,1,1,True,False,False,False
38,27.08717006548736,1,1,False,False,True,False
48,28.920655881696383,0,0,False,True,True,False
23,21.483016243170788,0,0,False,True,False,False
19,53.37148484757929,0,0,True,False,True,False
45,66.61902301555338,0,0,False,False,True,False
64,26.04469229852702,1,0,False,False,False,False
49,98.29341727398672,1,0,False,True,True,False
9,44.02271663955453,0,1,False,False,False,True
19,104.4950377272604,1,0,False,True,True,False
57,83.73908503732994,0,0,True,False,False,False
64,111.78025402095837,1,0,True,False,False,False
10,50.122574806227945,0,0,True,False,False,False
25,95.4282333035216,0,1,False,False,True,False
57,104.47091670758626,0,0,False,False,True,False
15,85.95968270588149,1,1,False,False,True,False
26,71.31415015132771,1,1,False,False,True,False
47,109.27959395898858,1,0,False,False,True,False
33,38.43682380196938,1,0,False,False,False,False
65,47.87073456207087,0,0,False,False,False,False
20,28.9878280100638,0,0,False,False,False,False
37,75.68444131345626,1,0,False,False,False,False
69,33.01944598703667,0,1,False,False,True,False
9,98.07179957065225,1,1,False,False,True,False
62,93.42183395288689,1,0,False,False,False,True
29,50.86076816354366,0,0,False,False,True,False
3,95.66024982938546,1,0,False,False,False,True
21,77.99619805351111,0,1,False,False,False,True
51,25.35446508926749,1,0,False,True,False,False
39,110.81895956965027,1,1,True,False,True,False
11,118.2040087590982,1,0,False,True,True,False
60,32.27400546746205,1,0,True,False,True,False
54,61.420055430464345,1,1,False,False,False,False
43,109.5520120380826,0,0,True,False,True,False
44,112.90208857168012,1,0,False,False,True,False
71,104.9034513283473,0,0,True,False,False,False
32,82.53976298804128,1,1,False,False,False,True
69,76.27020053710676,1,0,False,False,True,False
53,24.45700407126308,1,1,False,True,True,False
17,103.22257805043787,0,0,False,False,False,False
61,89.54071485893057,0,1,False,False,False,False
26,110.9718311907776,0,0,False,True,True,False
25,115.65489087292065,1,1,False,False,True,False
54,97.77915804196904,0,0,False,False,False,False
62,69.35003640726167,0,0,True,False,True,False
6,118.7982644420261,0,0,True,False,False,False
45,91.2604684254733,0,0,True,False,True,False
54,80.54003719533442,1,0,False,False,False,False
5,41.54819827855746,0,0,False,True,True,False
13,65.14959391194442,1,0,False,False,False,False
52,52.39761065615389,1,0,True,False,False,True
4,67.28044641127246,0,1,False,False,False,False
59,113.59551537286032,0,1,False,False,False,False
46,22.116381398203828,0,0,False,False,False,False
37,100.59281534153588,1,1,False,False,True,False
67,82.43355265512055,1,0,False,False,True,False
6,43.17902776165796,0,1,True,False,True,False
16,54.51798382956305,1,0,False,False,False,False
55,100.765960157478,0,0,False,False,False,False
64,74.2701247256645,0,1,False,True,False,False
68,99.43523292476752,1,0,False,False,False,False
45,30.59559113440477,1,1,True,False,False,False
68,55.9231140621723,1,0,True,False,False,False
29,95.78581220721,1,1,True,False,True,False
6,87.84266670087369,0,1,False,False,False,False
48,37.27896518824632,1,0,False,False,True,False
69,65.59461857686614,0,1,False,False,True,False
17,64.4382362301065,1,0,False,True,True,False
35,52.38496307458448,0,0,True,False,False,True
26,65.50517048081386,0,0,False,True,False,True
8,95.659393401413,1,0,False,False,False,False
10,118.22645613556963,0,1,True,False,True,False
28,47.41738575114666,0,1,True,False,True,False
65,43.7131602383323,0,1,True,False,False,False
19,65.32997386465428,0,0,False,False,True,False
11,70.09693018588683,0,1,False,False,False,False
27,40.16999626310254,0,0,False,True,False,False
64,105.12888392975148,1,0,True,False,True,False
47,100.62096551724332,0,1,False,False,True,False
15,22.08452398077008,1,0,False,False,False,False
70,30.016932623732988,1,0,False,False,False,True
6,97.96343561334793,0,0,True,False,False,False
56,47.25311690402068,1,0,False,False,False,False
16,59.88366148397557,0,0,False,False,False,False
70,49.90643096088431,1,1,False,False,True,False
12,82.77004136007399,1,1,False,False,True,False
71,105.65844442274576,0,1,False,False,True,False
17,99.69876547589855,1,0,False,False,False,False
65,51.813253133349086,0,0,True,False,False,True
30,40.77492730121904,0,0,True,False,False,False
62,66.90603402211536,0,0,False,False,False,False
42,22.598229372578032,0,0,False,False,True,False
7,85.45848001914602,0,1,False,False,True,False
45,113.56551294095443,0,1,False,False,True,False
25,37.15129976480222,0,0,False,False,True,False
39,40.88370204519838,0,1,False,False,False,False
37,39.43263538737743,0,0,False,True,False,True
55,86.72448286332396,1,0,False,False,False,True
13,26.419548599781432,1,0,False,False,True,False
37,86.37667361217,0,1,False,False,False,True
23,34.52917119657816,1,0,False,False,False,True
17,56.50456934761135,0,1,False,False,True,False
54,51.46889738713266,1,0,True,False,True,False
34,57.614731001049016,0,0,False,False,False,False
65,109.0105473442704,1,0,False,False,True,False
22,82.16295780432135,1,0,False,True,True,False
70,89.05526403996448,1,0,False,False,False,True
2,40.52575297362701,1,1,False,False,True,False
45,34.228621861093586,0,1,False,False,False,False
48,26.97077464689612,0,1,True,False,True,False
26,44.87071559664679,0,0,True,False,True,False
41,67.78770771227306,1,0,False,False,False,False
67,81.12143311988301,0,0,True,False,True,False
9,117.598311939245,1,0,False,True,False,True
55,103.64731916659711,1,0,True,False,True,False
57,59.16665428788089,0,0,False,False,True,False
29,56.52442016153719,1,0,False,False,False,True
49,27.53548962288918,0,0,False,True,False,False
58,91.82379949812842,1,0,False,True,True,False
30,74.72374278792836,1,0,True,False,True,False
67,93.4064035023108,0,0,False,True,False,False
70,104.77902703628745,1,0,False,True,False,False
19,53.20738908238204,0,0,False,True,True,False
1,33.04556365513939,0,0,False,False,False,False
49,80.86875278828008,1,0,False,False,True,False
22,43.49485628333928,0,1,False,False,False,False
47,28.900317798267963,1,1,False,False,True,False
16,100.6016504603069,1,0,False,False,True,False
28,88.15350002084708,1,1,False,False,False,False
65,99.90103713523588,0,1,False,False,False,False
35,65.30147503801885,0,0,False,False,True,False
37,74.56084644271506,1,0,False,False,False,False
36,81.21662207231456,1,1,False,False,False,False
1,23.210958048205825,1,0,True,False,False,False
33,30.357656610301504,1,0,True,False,False,True
23,37.61539125028601,1,0,False,True,True,False
42,114.36336706484948,1,0,False,False,False,True
55,109.7508835108354,1,0,False,False,False,False
10,45.67416013415493,1,1,False,False,True,False
35,39.89168137372247,1,0,False,True,False,False
53,95.49787331491632,0,0,False,False,False,False
10,58.41941849259774,0,1,False,False,False,False
37,82.68536212535334,0,0,False,True,False,False
67,43.69278615111823,1,0,True,False,False,False
1,107.38197762800525,1,1,True,False,False,True
54,29.76663181261229,1,0,True,False,True,False
53,79.26586478854466,0,1,False,False,True,False
17,102.49384798173976,1,0,False,False,False,True
72,34.684816907342615,1,1,False,False,False,True
20,26.48342187861912,0,0,False,True,True,False
13,27.47459036363155,1,0,False,True,True,False
33,59.51491084976367,1,1,False,False,True,False
13,54.676007192006864,0,1,False,False,True,False
25,81.41627026161989,0,1,False,False,True,False
22,111.96034194214366,0,1,False,False,False,False
69,100.99131203060904,1,0,False,False,False,True
23,43.108892213456855,0,1,False,False,False,False
72,27.878207100391432,0,1,True,False,False,False
65,81.8037524676957,1,0,False,False,False,True
18,49.78473483600218,0,0,True,False,True,False
17,108.91449619957854,0,0,True,False,True,False
7,105.54859546959575,0,0,True,False,False,False
13,54.450185514246165,0,0,False,False,False,False
17,45.52312169185655,0,0,False,False,False,True
48,78.11853427321135,1,0,False,True,True,False
47,70.07349061441984,1,0,False,True,False,False
65,118.16106556424327,1,0,True,False,False,False
72,92.3995384144738,0,1,True,False,True,False
44,64.97254105921061,1,0,False,True,False,False
65,106.78285021649326,1,0,False,True,True,False
20,41.50852287850928,0,1,True,False,False,True
31,81.28547739633638,1,1,False,False,True,False
20,32.25191425370939,1,0,False,False,True,False
44,92.890213579075,0,1,False,False,True,False
44,30.115105791842858,0,1,True,False,False,False
14,92.50960188976508,0,0,False,False,False,True
27,71.43264789098589,1,0,True,False,False,True
45,21.11545873118305,0,1,False,False,False,False
44,45.080413250089634,1,0,False,True,True,False
48,100.9103216823046,0,0,False,True,False,False
14,117.00573600380694,1,0,False,True,True,False
37,23.355918164725114,0,1,False,False,False,False
38,100.37519743040816,0,0,False,False,False,True
13,46.34036119558445,1,0,False,False,False,True
17,78.98343944397556,0,0,False,True,False,True
56,25.36971879393743,0,0,False,False,True,False
19,117.07909905690296,1,0,False,False,False,True
46,20.58037688429411,0,1,False,False,True,False
68,74.10302890628114,1,0,False,False,True,False
66,23.778422181224627,0,1,False,False,False,False
25,58.306567608577865,0,0,True,False,True,False
1,55.916393863395314,0,0,True,False,False,True
13,30.64817632847064,1,1,False,False,False,False
17,79.6856860784491,1,1,False,False,False,False
